,C,Vavg[1],Tavg[1],Time
3399.58,15.84,32109.45,27.2,9:49:56 PM
3401.55,16.27,32154.35,27.25,9:49:58 PM
3401.59,19.45,32154.35,27.25,9:49:58 PM
3403.55,14.11,32186.3,27.25,9:50:00 PM
3403.6,13.48,32186.3,27.25,9:50:00 PM
3405.57,10.84,32317,27.4,9:50:02 PM
3405.61,2.94,32317,27.4,9:50:02 PM
3407.58,0.06,32453.75,27.4,9:50:04 PM
3407.62,0,32453.75,27.4,9:50:04 PM
3409.59,0,32504.1,26.95,9:50:06 PM
3409.65,0,32504.1,26.95,9:50:06 PM
3411.6,0,32520.15,26.95,9:50:08 PM
3411.66,0,32520.15,26.95,9:50:08 PM
3413.6,0,32538.05,27.15,9:50:10 PM
3413.69,0,32538.05,27.15,9:50:10 PM
3415.61,0,32549.9,27.15,9:50:12 PM
3415.7,0,32549.9,27.15,9:50:12 PM
3417.61,0,32558.2,27.1,9:50:14 PM
3417.71,0.05,32558.2,27.1,9:50:14 PM
3419.62,0,32571.3,27.1,9:50:16 PM
3419.75,0,32571.3,27.1,9:50:16 PM
3421.63,0,32583.65,27.1,9:50:18 PM
3421.78,0,32583.65,27.1,9:50:18 PM
3423.63,0,32587.7,27.1,9:50:20 PM
3423.8,0,32587.7,27.1,9:50:20 PM
3425.64,0,32597.85,27.1,9:50:22 PM
3425.81,0,32597.85,27.1,9:50:22 PM
3427.64,0,32604.55,27.1,9:50:24 PM
3427.84,0,32604.55,27.1,9:50:24 PM
3429.65,0,32598.65,27.1,9:50:26 PM
3429.85,13.09,32598.65,27.1,9:50:26 PM
3431.66,8.14,32566.55,27.1,9:50:28 PM
3431.85,0,32566.55,27.1,9:50:28 PM
3433.68,0,32603.35,27.05,9:50:30 PM
3433.87,0,32603.35,27.05,9:50:30 PM
3435.69,0,32605,27.05,9:50:32 PM
3435.88,16.26,32605,27.05,9:50:32 PM
3437.7,21.11,32534.4,27.65,9:50:34 PM
3437.89,21.25,32534.4,27.65,9:50:34 PM
3439.71,19.56,32465.55,27.65,9:50:36 PM
3440.9,19.11,32465.55,27.25,9:50:37 PM
3441.71,19.04,32383.5,27.25,9:50:38 PM
3441.91,19.09,32383.5,27.25,9:50:38 PM
3443.73,19.46,32373.75,27.25,9:50:40 PM
3444.91,21.54,32373.75,27.45,9:50:41 PM
3445.75,21.26,32360.5,27.45,9:50:42 PM
3445.93,21.91,32360.5,27.45,9:50:42 PM
3447.75,23.55,32355,27.45,9:50:44 PM
3448.92,25.22,32355,27.45,9:50:45 PM
3449.76,18.28,32343.9,27.45,9:50:46 PM
3449.95,23.83,32343.9,27.45,9:50:46 PM
3451.77,22.75,32342.6,27.45,9:50:48 PM
3452.93,12.95,32342.6,27.35,9:50:49 PM
3453.78,25.8,32333.05,27.35,9:50:50 PM
3453.97,23.65,32333.05,27.35,9:50:50 PM
3455.8,25.89,32313.3,27.35,9:50:52 PM
3456.94,29.33,32313.3,27.4,9:50:53 PM
3457.85,28.38,32288.75,27.4,9:50:54 PM
3458.07,29.52,32288.75,27.4,9:50:54 PM
3459.86,12.89,32279.5,27.4,9:50:56 PM
3460.94,10.22,32279.5,27.4,9:50:57 PM
3461.86,6.98,32285.1,27.4,9:50:58 PM
3462.1,8.45,32285.1,27.4,9:50:58 PM
3463.87,8.33,32330.75,27.4,9:51:00 PM
3464.95,9.26,32330.75,27.9,9:51:01 PM
3465.88,9.82,32421.15,27.9,9:51:02 PM
3466.15,9.67,32421.15,27.9,9:51:02 PM
3467.88,9.58,32460,27.9,9:51:04 PM
3468.96,10.04,32460,27.8,9:51:05 PM
3469.89,19.17,32468.75,27.8,9:51:06 PM
3470.16,21.86,32468.75,27.8,9:51:06 PM
3471.9,15.82,32420.45,27.8,9:51:08 PM
3472.97,10.96,32420.45,27.7,9:51:09 PM
3473.91,9.44,32417.1,27.7,9:51:10 PM
3474.18,0.12,32417.1,27.7,9:51:10 PM
3475.92,3.79,32447.95,27.7,9:51:12 PM
3476.98,3.22,32447.95,27.8,9:51:13 PM
3477.93,4.12,32522.35,27.8,9:51:14 PM
3478.2,6.22,32522.35,27.8,9:51:14 PM
3479.94,11.11,32534.45,27.8,9:51:16 PM
3480.98,17.24,32534.45,27.8,9:51:17 PM
3481.94,17.53,32478.25,27.8,9:51:18 PM
3482.23,16.69,32478.25,27.8,9:51:18 PM
3483.95,17.41,32445.95,27.8,9:51:20 PM
3484.99,17.33,32445.95,27.9,9:51:21 PM
3485.96,16.82,32409.85,27.9,9:51:22 PM
3486.25,20.79,32409.85,27.9,9:51:22 PM
3487.96,22.05,32379.05,27.9,9:51:24 PM
3489.05,21.58,32379.05,27.3,9:51:25 PM
3489.98,27.93,32334.85,27.3,9:51:26 PM
3490.26,30.6,32334.85,27.3,9:51:26 PM
3492.11,29.38,32307.05,27.3,9:51:28 PM
3493.07,28.88,32307.05,27.45,9:51:29 PM
3494.15,28.76,32247.15,27.45,9:51:30 PM
3494.28,30.73,32247.15,27.45,9:51:30 PM
3496.17,29.9,32211.4,27.45,9:51:32 PM
3497.08,28.28,32211.4,27.45,9:51:33 PM
3498.18,28.96,32198.45,27.45,9:51:34 PM
3498.32,36.09,32198.45,27.45,9:51:34 PM
3500.18,34.39,32194.3,27.45,9:51:36 PM
3501.09,34.06,32194.3,27.4,9:51:37 PM
3502.19,32.3,32167.4,27.4,9:51:38 PM
3502.33,33.59,32167.4,27.4,9:51:38 PM
3504.2,33.82,32138.9,27.4,9:51:40 PM
3505.1,33.68,32138.9,27.3,9:51:41 PM
3506.2,38.25,32100.25,27.3,9:51:42 PM
3506.35,41.82,32100.25,27.3,9:51:42 PM
3508.21,41.71,32078.85,27.3,9:51:44 PM
3509.12,44.09,32078.85,27.45,9:51:45 PM
3510.22,41.83,32064.65,27.45,9:51:46 PM
3510.38,35.49,32064.65,27.45,9:51:46 PM
3512.23,35.85,32055.6,27.45,9:51:48 PM
3513.12,34.86,32055.6,27.55,9:51:49 PM
3514.27,38.69,32034.05,27.55,9:51:50 PM
3514.42,39.75,32034.05,27.55,9:51:50 PM
3516.28,40.07,32018.45,27.55,9:51:52 PM
3517.13,42.06,32018.45,27.5,9:51:53 PM
3518.29,39.85,32002.45,27.5,9:51:54 PM
3518.45,39.65,32002.45,27.5,9:51:54 PM
3520.3,39.37,31997.4,27.5,9:51:56 PM
3521.14,38.42,31997.4,27.5,9:51:57 PM
3522.3,37.98,31984.9,27.5,9:51:58 PM
3522.48,42.54,31984.9,27.5,9:51:58 PM
3524.31,42.73,31974.6,27.5,9:52:00 PM
3525.15,41.91,31974.6,27.55,9:52:01 PM
3526.32,41.57,31953.4,27.55,9:52:02 PM
3526.56,41.01,31953.4,27.55,9:52:03 PM
3528.33,40.51,31951.4,27.55,9:52:04 PM
3529.15,38.93,31951.4,27.55,9:52:05 PM
3530.35,40.44,31938.95,27.55,9:52:06 PM
3530.57,39.97,31938.95,27.55,9:52:07 PM
3532.36,40.12,31939.85,27.55,9:52:08 PM
3533.16,41.82,31939.85,27.5,9:52:09 PM
3534.36,40.01,31934.85,27.5,9:52:10 PM
3534.59,22.2,31934.85,27.5,9:52:11 PM
3536.37,30.84,31973.95,27.5,9:52:12 PM
3537.16,31.57,31973.95,27.5,9:52:13 PM
3538.38,30.97,31990.6,27.5,9:52:14 PM
3538.61,31.35,31990.6,27.5,9:52:15 PM
3540.38,28.1,32016.75,27.5,9:52:16 PM
3541.18,16.35,32016.75,27.5,9:52:17 PM
3542.43,21.81,32073.85,27.5,9:52:18 PM
3542.65,22.85,32073.85,27.5,9:52:19 PM
3544.46,22.7,32127.3,27.5,9:52:20 PM
3545.18,22.53,32127.3,27.65,9:52:21 PM
3546.48,25.55,32173.9,27.65,9:52:22 PM
3546.67,25.62,32173.9,27.65,9:52:23 PM
3548.48,25.77,32166.35,27.65,9:52:24 PM
3549.19,16.85,32166.35,28.1,9:52:25 PM
3550.49,19.21,32176.95,28.1,9:52:26 PM
3550.78,19.67,32176.95,28.1,9:52:27 PM
3552.5,21,32190.4,28.1,9:52:29 PM
3553.2,21.48,32190.4,27.95,9:52:29 PM
3554.51,21.59,32193.85,27.95,9:52:31 PM
3554.82,21.32,32193.85,27.95,9:52:31 PM
3556.52,21.35,32198.85,27.95,9:52:33 PM
3557.21,21.77,32198.85,28.15,9:52:33 PM
3558.52,26.14,32210.35,28.15,9:52:35 PM
3558.87,27.43,32210.35,28.15,9:52:35 PM
3560.53,29.55,32179.15,28.15,9:52:37 PM
3561.23,32.14,32179.15,28.25,9:52:37 PM
3562.54,35.44,32145.35,28.25,9:52:39 PM
3562.89,24.89,32145.35,28.25,9:52:39 PM
3564.56,25.64,32119.1,28.25,9:52:41 PM
3565.25,16.25,32119.1,28.2,9:52:41 PM
3566.58,6.54,32154.4,28.2,9:52:43 PM
3566.91,3.13,32154.4,28.2,9:52:43 PM
3568.6,4.07,32415.75,28.2,9:52:45 PM
3569.26,4.11,32415.75,27.55,9:52:45 PM
3570.61,4.04,32454.35,27.55,9:52:47 PM
3570.93,4.31,32454.35,27.55,9:52:47 PM
3572.62,4.14,32461.35,27.55,9:52:49 PM
3573.27,8.95,32461.35,27.5,9:52:49 PM
3574.63,27.55,32437.1,27.5,9:52:51 PM
3574.94,26.47,32437.1,27.5,9:52:51 PM
3576.63,22.74,32281.6,27.5,9:52:53 PM
3577.3,21.94,32281.6,27.6,9:52:53 PM
3578.84,19.73,32243.15,27.6,9:52:55 PM
3578.98,17.96,32243.15,27.6,9:52:55 PM
3580.86,34.05,32225,27.6,9:52:57 PM
3581.31,33.58,32225,27.6,9:52:57 PM
3582.88,34.99,32166.5,27.6,9:52:59 PM
3583.01,36.75,32166.5,27.6,9:52:59 PM
3584.89,35.23,32113.35,27.6,9:53:01 PM
3585.32,34.33,32113.35,27.6,9:53:01 PM
3586.9,33.4,32079.95,27.6,9:53:03 PM
3587.04,35.06,32079.95,27.6,9:53:03 PM
3588.93,34.82,32056.75,27.6,9:53:05 PM
3589.33,33.82,32056.75,27.85,9:53:05 PM
3590.93,36.69,32049.55,27.85,9:53:07 PM
3591.08,36.98,32049.55,27.85,9:53:07 PM
3592.96,39.3,32032.2,27.85,9:53:09 PM
3593.34,36.72,32032.2,27.7,9:53:09 PM
3595.03,37.01,32007.45,27.7,9:53:11 PM
3595.16,37.7,32007.45,27.7,9:53:11 PM
3597.05,37.02,31997.5,27.7,9:53:13 PM
3597.35,36.36,31997.5,27.55,9:53:13 PM
3599.07,32.37,32010.55,27.55,9:53:15 PM
3599.18,6.69,32010.55,27.55,9:53:15 PM
3601.09,5.43,32097.45,27.55,9:53:17 PM
3601.35,26.04,32097.45,27.8,9:53:17 PM
3603.1,21.24,32133.05,27.8,9:53:19 PM
3603.2,13.03,32133.05,27.8,9:53:19 PM
3605.12,22.49,32213.3,27.8,9:53:21 PM
3605.36,24.75,32213.3,28,9:53:21 PM
3607.13,0,32349.65,28,9:53:23 PM
3607.22,0.16,32349.65,28,9:53:23 PM
3609.14,5.44,32444.6,28,9:53:25 PM
3609.37,5.45,32444.6,28.15,9:53:25 PM
3611.14,7.43,32428.35,28.15,9:53:27 PM
3611.28,11.65,32428.35,28.15,9:53:27 PM
3613.15,9.45,32419.1,28.15,9:53:29 PM
3613.38,5.19,32419.1,28,9:53:29 PM
3615.15,5.19,32446.4,28,9:53:31 PM
3615.31,4.95,32446.4,28,9:53:31 PM
3617.18,5.84,32459.85,28,9:53:33 PM
3617.38,10.02,32459.85,27.9,9:53:33 PM
3619.19,10.62,32457.8,27.9,9:53:35 PM
3619.4,10.23,32457.8,27.9,9:53:35 PM
3621.39,11.89,32440.1,27.8,9:53:37 PM
3621.42,8.59,32440.1,27.8,9:53:37 PM
3623.25,5.93,32438.4,27.8,9:53:39 PM
3623.44,5.25,32438.4,27.8,9:53:39 PM
3625.4,2.02,32524.5,27.35,9:53:41 PM
3625.48,3.26,32524.5,27.35,9:53:41 PM
3627.26,2.24,32541.65,27.35,9:53:43 PM
3627.49,2.49,32541.65,27.35,9:53:43 PM
3629.41,2.68,32550.9,27.6,9:53:45 PM
3629.5,3.05,32550.9,27.6,9:53:45 PM
3631.31,5.05,32541.35,27.6,9:53:47 PM
3631.53,11.52,32541.35,27.6,9:53:48 PM
3633.41,5.06,32527.1,27.55,9:53:49 PM
3633.58,10.23,32527.1,27.55,9:53:50 PM
3635.34,9.75,32496.8,27.55,9:53:51 PM
3635.58,7.68,32496.8,27.55,9:53:52 PM
3637.42,7.95,32484.65,27.55,9:53:53 PM
3637.6,3.39,32484.65,27.55,9:53:54 PM
3639.36,3.98,32537.15,27.55,9:53:55 PM
3639.61,7.14,32537.15,27.55,9:53:56 PM
3641.43,6.61,32514.4,27.65,9:53:57 PM
3641.63,6.74,32514.4,27.65,9:53:58 PM
3643.38,6.25,32519.15,27.65,9:53:59 PM
3643.69,5.82,32519.15,27.65,9:54:00 PM
3645.44,5.94,32527.4,27.8,9:54:01 PM
3645.8,3.81,32527.4,27.8,9:54:02 PM
3647.44,2.88,32535.2,27.8,9:54:03 PM
3647.83,0.99,32535.2,27.8,9:54:04 PM
3649.45,5.75,32577.75,27.45,9:54:05 PM
3649.84,5.05,32577.75,27.45,9:54:06 PM
3651.45,13.94,32560.85,27.45,9:54:07 PM
3651.87,11.86,32560.85,27.45,9:54:08 PM
3653.47,9.65,32523.15,28.1,9:54:09 PM
3653.88,10.06,32523.15,28.1,9:54:10 PM
3655.46,8.78,32502.35,28.1,9:54:11 PM
3655.88,12.57,32502.35,28.1,9:54:12 PM
3657.49,24.07,32471.45,28.1,9:54:13 PM
3657.89,25.34,32471.45,28.1,9:54:14 PM
3659.47,27.19,32429.95,28.1,9:54:15 PM
3659.9,26.34,32429.95,28.1,9:54:16 PM
3661.5,24.65,32358.05,27.55,9:54:17 PM
3661.91,25.71,32358.05,27.55,9:54:18 PM
3663.51,28.78,32333.4,27.55,9:54:20 PM
3663.92,29.18,32333.4,27.55,9:54:20 PM
3665.52,23.68,32254.9,27.45,9:54:22 PM
3665.94,23.37,32254.9,27.45,9:54:22 PM
3667.52,20.05,32263.55,27.45,9:54:24 PM
3667.95,18.87,32263.55,27.45,9:54:24 PM
3669.54,20,32277.55,27.6,9:54:26 PM
3669.96,26.91,32277.55,27.6,9:54:26 PM
3671.53,25,32281.65,27.6,9:54:28 PM
3671.97,20.82,32281.65,27.6,9:54:28 PM
3673.55,23.94,32279.2,27.7,9:54:30 PM
3673.98,24.11,32279.2,27.7,9:54:30 PM
3675.54,23.43,32270.3,27.7,9:54:32 PM
3675.99,22.52,32270.3,27.7,9:54:32 PM
3677.57,18.25,32264.65,27.75,9:54:34 PM
3678,15.03,32264.65,27.75,9:54:34 PM
3679.58,15.59,32288.05,27.75,9:54:36 PM
3680.01,22.96,32288.05,27.75,9:54:36 PM
3681.62,23.06,32295.25,28,9:54:38 PM
3682.03,22.99,32295.25,28,9:54:38 PM
3683.62,23.35,32294.3,28,9:54:40 PM
3684.04,23.1,32294.3,28,9:54:40 PM
3685.63,23.03,32282.85,27.95,9:54:42 PM
3686.04,25.37,32282.85,27.95,9:54:42 PM
3687.63,21.56,32258.45,27.95,9:54:44 PM
3688.05,23.88,32258.45,27.95,9:54:44 PM
3689.64,24.13,32249.45,27.65,9:54:46 PM
3690.06,27.45,32249.45,27.65,9:54:46 PM
3691.65,26.96,32238.45,27.65,9:54:48 PM
3692.07,28.85,32238.45,27.65,9:54:48 PM
3693.65,33.85,32223.75,27.5,9:54:50 PM
3694.08,34.87,32223.75,27.5,9:54:50 PM
3695.66,34.63,32199.75,27.5,9:54:52 PM
3696.11,34.14,32199.75,27.5,9:54:52 PM
3697.67,33.58,32169.5,27.55,9:54:54 PM
3698.12,34.72,32169.5,27.55,9:54:54 PM
3699.68,34.05,32118.1,27.55,9:54:56 PM
3700.13,34.17,32118.1,27.55,9:54:56 PM
3701.68,34.21,32095.45,27.55,9:54:58 PM
3702.14,33.45,32095.45,27.55,9:54:58 PM
3703.69,34.32,32078.6,27.55,9:55:00 PM
3704.15,34.89,32078.6,27.55,9:55:00 PM
3705.7,34.98,32062.8,27.55,9:55:02 PM
3706.17,33.98,32062.8,27.55,9:55:02 PM
3707.7,34.84,32052.2,27.55,9:55:04 PM
3708.18,34.4,32052.2,27.55,9:55:04 PM
3709.71,33.59,32046.9,27.55,9:55:06 PM
3710.2,33.92,32046.9,27.55,9:55:06 PM
3711.72,34.53,32040,27.55,9:55:08 PM
3712.21,33.02,32040,27.55,9:55:08 PM
3713.72,34.22,32041.05,27.55,9:55:10 PM
3714.26,34.04,32041.05,27.55,9:55:10 PM
3715.75,34.07,32037.45,27.55,9:55:12 PM
3716.27,34.14,32037.45,27.55,9:55:12 PM
3717.79,34.43,32036.55,27.6,9:55:14 PM
3718.28,34.61,32036.55,27.6,9:55:14 PM
3719.79,34.16,32032.95,27.6,9:55:16 PM
3720.28,34.2,32032.95,27.6,9:55:16 PM
3721.8,33.63,32028.1,27.65,9:55:18 PM
3722.29,33.4,32028.1,27.65,9:55:18 PM
3723.81,33.73,32027.35,27.65,9:55:20 PM
3724.3,34.39,32027.35,27.65,9:55:20 PM
3725.83,35.22,32025.9,27.65,9:55:22 PM
3726.31,32.42,32025.9,27.65,9:55:22 PM
3727.83,29.73,32040.15,27.65,9:55:24 PM
3728.32,22.37,32040.15,27.65,9:55:24 PM
3729.84,28.35,32078.6,27.8,9:55:26 PM
3730.35,28.54,32078.6,27.8,9:55:26 PM
3731.85,29.26,32086.8,27.8,9:55:28 PM
3732.39,31.62,32086.8,27.8,9:55:28 PM
3733.86,35.99,32084.35,27.7,9:55:30 PM
3734.4,38.98,32084.35,27.7,9:55:30 PM
3735.86,37.82,32022,27.7,9:55:32 PM
3736.4,39.17,32022,27.7,9:55:32 PM
3737.88,38.81,32005.75,27.8,9:55:34 PM
3738.41,36.97,32005.75,27.8,9:55:34 PM
3739.88,37.44,31980.1,27.8,9:55:36 PM
3740.43,39.83,31980.1,27.8,9:55:36 PM
3741.9,28.85,31961.75,27.95,9:55:38 PM
3742.44,34.4,31961.75,27.95,9:55:38 PM
3743.93,32.17,31979.15,27.95,9:55:40 PM
3744.45,19.15,31979.15,27.95,9:55:40 PM
3745.94,21.02,32020.65,27.95,9:55:42 PM
3746.47,20.63,32020.65,27.95,9:55:42 PM
3747.95,23.11,32110.75,27.95,9:55:44 PM
3748.47,9.28,32110.75,27.95,9:55:44 PM
3750,0.01,32253.4,28.2,9:55:46 PM
3750.48,0,32253.4,28.2,9:55:46 PM
3752.04,0,32414.3,28.2,9:55:48 PM
3752.49,0,32414.3,28.2,9:55:48 PM
3754.1,0,32455.8,27.55,9:55:50 PM
3754.5,0,32455.8,27.55,9:55:50 PM
3756.11,0,32474,27.55,9:55:52 PM
3756.51,0,32474,27.55,9:55:53 PM
3758.12,0.01,32489.65,27.6,9:55:54 PM
3758.53,4.8,32489.65,27.6,9:55:55 PM
3760.19,23.47,32473.5,27.6,9:55:56 PM
3760.54,25.22,32473.5,27.6,9:55:57 PM
3762.2,28.11,32281.45,28.2,9:55:58 PM
3762.54,28.61,32281.45,28.2,9:55:59 PM
3764.21,28.08,32189.45,28.2,9:56:00 PM
3764.55,26.79,32189.45,28.2,9:56:01 PM
3766.22,24.69,32166.5,28.15,9:56:02 PM
3766.58,15.45,32166.5,28.15,9:56:03 PM
3768.23,12.01,32238.9,28.15,9:56:04 PM
3768.69,12.95,32238.9,28.15,9:56:05 PM
3770.24,13.87,32325.05,28.15,9:56:06 PM
3770.7,13.54,32325.05,28.15,9:56:07 PM
3772.25,12.35,32337.45,28.15,9:56:08 PM
3772.71,12.2,32337.45,28.15,9:56:09 PM
3774.25,12.4,32340.8,27.85,9:56:10 PM
3774.72,10.75,32340.8,27.85,9:56:11 PM
3776.26,11.12,32350.4,27.85,9:56:12 PM
3776.74,10.96,32350.4,27.85,9:56:13 PM
3778.27,10.15,32363.15,28.1,9:56:14 PM
3778.75,0.51,32363.15,28.1,9:56:15 PM
3780.27,0.06,32455.95,28.1,9:56:16 PM
3780.75,0.79,32455.95,28.1,9:56:17 PM
3782.28,4.76,32486.35,27.95,9:56:18 PM
3782.77,9.25,32486.35,27.95,9:56:19 PM
3784.29,21.04,32451.4,27.95,9:56:20 PM
3784.78,22.6,32451.4,27.95,9:56:21 PM
3786.3,23.65,32424.75,27.6,9:56:22 PM
3786.79,26.11,32424.75,27.6,9:56:23 PM
3788.31,27.22,32327.15,27.6,9:56:24 PM
3788.8,25.97,32327.15,27.6,9:56:25 PM
3790.36,26.55,32244.6,27.8,9:56:26 PM
3790.81,26.42,32244.6,27.8,9:56:27 PM
3792.38,25.97,32196.45,27.8,9:56:28 PM
3792.82,25.61,32196.45,27.8,9:56:29 PM
3794.4,25.69,32185.4,27.6,9:56:30 PM
3794.83,25.95,32185.4,27.6,9:56:31 PM
3796.4,23.93,32183.8,27.6,9:56:32 PM
3796.83,23.43,32183.8,27.6,9:56:33 PM
3798.41,18.26,32194.4,27.65,9:56:34 PM
3798.85,20.86,32194.4,27.65,9:56:35 PM
3800.43,22,32204.75,27.65,9:56:36 PM
3800.86,20.26,32204.75,27.65,9:56:37 PM
3802.44,6.48,32249,27.7,9:56:38 PM
3802.87,7.35,32249,27.7,9:56:39 PM
3804.45,9.63,32370.65,27.7,9:56:40 PM
3804.91,21.21,32370.65,27.7,9:56:41 PM
3806.45,21.94,32376.55,27.75,9:56:42 PM
3806.92,22.21,32376.55,27.75,9:56:43 PM
3808.46,22.16,32344.4,27.75,9:56:44 PM
3808.93,21.31,32344.4,27.75,9:56:45 PM
3810.47,12.5,32309.15,27.75,9:56:46 PM
3810.94,6.43,32309.15,27.75,9:56:47 PM
3812.47,8.64,32347.55,27.75,9:56:48 PM
3812.94,9.02,32347.55,27.75,9:56:49 PM
3814.48,8.69,32394.7,28,9:56:50 PM
3814.95,27.25,32394.7,28,9:56:51 PM
3816.5,32.97,32397.8,28,9:56:52 PM
3816.96,32.06,32397.8,28,9:56:53 PM
3818.51,31.47,32297.2,27.5,9:56:55 PM
3818.97,32.41,32297.2,27.5,9:56:55 PM
3820.52,32.69,32227.65,27.5,9:56:57 PM
3820.98,31.84,32227.65,27.5,9:56:57 PM
3822.52,32.37,32152.1,27.6,9:56:59 PM
3822.99,33.07,32152.1,27.6,9:56:59 PM
3824.53,30.99,32096.05,27.6,9:57:01 PM
3825,30.72,32096.05,27.6,9:57:01 PM
3826.55,30.49,32091.2,27.6,9:57:03 PM
3827,30.54,32091.2,27.6,9:57:03 PM
3828.56,30.65,32088.6,27.6,9:57:05 PM
3829.01,29.07,32088.6,27.6,9:57:05 PM
3830.57,22.5,32102.85,27.5,9:57:07 PM
3831.02,9.91,32102.85,27.5,9:57:07 PM
3832.58,0.02,32171.5,27.5,9:57:09 PM
3833.1,12.85,32171.5,27.5,9:57:09 PM
3834.58,23.41,32267.3,28.15,9:57:11 PM
3835.1,24.3,32267.3,28.15,9:57:11 PM
3836.59,24.62,32274.5,28.15,9:57:13 PM
3837.11,24.49,32274.5,28.15,9:57:13 PM
3838.6,9.62,32262.75,28,9:57:15 PM
3839.12,5.1,32262.75,28,9:57:15 PM
3840.6,5.66,32304.85,28,9:57:17 PM
3841.15,7.86,32304.85,28,9:57:17 PM
3842.61,29.39,32360.75,27.8,9:57:19 PM
3843.16,29.87,32360.75,27.8,9:57:19 PM
3844.62,35.44,32275.85,27.8,9:57:21 PM
3845.17,27.3,32275.85,27.8,9:57:21 PM
3846.63,25.43,32207.8,27.55,9:57:23 PM
3847.18,22.17,32207.8,27.55,9:57:23 PM
3848.68,14.43,32180.75,27.55,9:57:25 PM
3849.18,24.12,32180.75,27.55,9:57:25 PM
3850.73,24.09,32171.45,27.65,9:57:27 PM
3851.2,23.49,32171.45,27.65,9:57:27 PM
3852.74,22.4,32201.95,27.65,9:57:29 PM
3853.21,26.18,32201.95,27.65,9:57:29 PM
3854.75,26.01,32205,27.7,9:57:31 PM
3855.23,25.1,32205,27.7,9:57:31 PM
3856.76,26.42,32198.45,27.7,9:57:33 PM
3857.23,25.6,32198.45,27.7,9:57:33 PM
3858.77,26.66,32175.1,27.7,9:57:35 PM
3859.24,29.84,32175.1,27.7,9:57:35 PM
3860.78,29.88,32163.75,27.7,9:57:37 PM
3862.27,31.6,32163.75,28,9:57:38 PM
3862.78,30.5,32111.85,28,9:57:39 PM
3863.29,28.38,32111.85,28,9:57:39 PM
3864.79,13.37,32112.7,28,9:57:41 PM
3866.28,14.68,32112.7,28,9:57:42 PM
3866.79,18.48,32166.75,28,9:57:43 PM
3867.3,21.88,32166.75,28,9:57:43 PM
3868.8,21.7,32179.95,28,9:57:45 PM
3870.28,20.78,32179.95,28.1,9:57:46 PM
3870.82,21.63,32230.85,28.1,9:57:47 PM
3871.43,21.44,32230.85,28.1,9:57:47 PM
3872.85,7.38,32213,28.1,9:57:49 PM
3874.29,0,32213,27.95,9:57:50 PM
3874.9,4.76,32333.75,27.95,9:57:51 PM
3875.44,15.88,32333.75,27.95,9:57:51 PM
3876.91,20.63,32347.75,27.95,9:57:53 PM
3878.31,20.82,32347.75,27.85,9:57:54 PM
3878.94,21.25,32352.25,27.85,9:57:55 PM
3879.45,20.61,32352.25,27.85,9:57:55 PM
3880.96,21.4,32331.2,27.85,9:57:57 PM
3882.32,20.63,32331.2,28.25,9:57:58 PM
3883,13.77,32282.65,28.25,9:57:59 PM
3883.49,7.57,32282.65,28.25,9:57:59 PM
3885.05,13.75,32274,28.25,9:58:01 PM
3886.33,14.16,32274,28.2,9:58:02 PM
3887.1,12.98,32298.9,28.2,9:58:03 PM
3887.5,10.57,32298.9,28.2,9:58:03 PM
3889.12,0.86,32344.5,28.2,9:58:05 PM
3890.36,0,32344.5,28.15,9:58:06 PM
3891.15,5.83,32374.05,28.15,9:58:07 PM
3891.52,5.6,32374.05,28.15,9:58:08 PM
3893.16,10.87,32429.05,28.15,9:58:09 PM
3894.4,19.53,32429.05,27.9,9:58:10 PM
3895.17,22.24,32403.7,27.9,9:58:11 PM
3895.54,27.28,32403.7,27.9,9:58:12 PM
3897.2,28.2,32328.6,27.9,9:58:13 PM
3898.41,29.33,32328.6,27.75,9:58:14 PM
3899.21,31.02,32201.15,27.75,9:58:15 PM
3899.72,30.16,32201.15,27.75,9:58:16 PM
3901.22,30.25,32152.6,27.75,9:58:17 PM
3902.42,28.54,32152.6,27.7,9:58:18 PM
3903.23,30.08,32104.3,27.7,9:58:19 PM
3903.75,23.75,32104.3,27.7,9:58:20 PM
3905.23,27.18,32109.9,27.7,9:58:21 PM
3906.43,25.76,32109.9,27.75,9:58:22 PM
3907.24,25.27,32112.5,27.75,9:58:23 PM
3907.77,26.41,32112.5,27.75,9:58:24 PM
3909.24,26.33,32122.15,27.75,9:58:25 PM
3910.44,27.45,32122.15,27.9,9:58:26 PM
3911.25,26.37,32131.7,27.9,9:58:27 PM
3911.8,24.74,32131.7,27.9,9:58:28 PM
3913.25,10.06,32141.15,27.9,9:58:29 PM
3914.45,12.29,32141.15,28.05,9:58:30 PM
3915.26,20.47,32185.3,28.05,9:58:31 PM
3915.82,21.7,32185.3,28.05,9:58:32 PM
3917.28,9.29,32244.9,28.05,9:58:33 PM
3918.46,10.07,32244.9,27.9,9:58:34 PM
3919.28,14.59,32243.4,27.9,9:58:35 PM
3919.84,23.63,32243.4,27.9,9:58:36 PM
3921.29,23.04,32216.3,27.9,9:58:37 PM
3922.47,23.93,32216.3,27.7,9:58:38 PM
3923.3,23.53,32208.45,27.7,9:58:39 PM
3923.85,23.47,32208.45,27.7,9:58:40 PM
3925.3,23.9,32179.25,27.7,9:58:41 PM
3926.48,23.66,32179.25,27.7,9:58:42 PM
3927.31,23.78,32163.55,27.7,9:58:43 PM
